"","Date","Day","Hour","Lat","Long","Type","Severity"
"1099",2011-02-05,"Saturday","16:00",-19.9261366948559,-43.9084626301178,"Collision","Nonfatal"
"1100",2011-02-05,"Saturday","16:00",-19.8594080843249,-44.0031381060795,"Collision","Nonfatal"
"1101",2011-02-05,"Saturday","16:00",-19.8594080843249,-44.0031381060795,"Collision","Nonfatal"
"1102",2011-02-05,"Saturday","16:10",-19.8238259485112,-43.9370615953789,"Collision","Nonfatal"
"1103",2011-02-05,"Saturday","16:10",-19.8238259485112,-43.9370615953789,"Collision","Nonfatal"
"1104",2011-02-05,"Saturday","16:11",-19.9143659155227,-43.9839144446132,"Running over","Nonfatal"
"1105",2011-02-05,"Saturday","17:30",-19.925866812757,-43.971772875032,"Collision","Nonfatal"
"1106",2011-02-05,"Saturday","17:45",-19.9128604079809,-43.9488901880175,"Collision","Nonfatal"
"1107",2011-02-05,"Saturday","18:00",-19.8175399290899,-43.9998423635678,"Collision","Nonfatal"
"1108",2011-02-05,"Saturday","18:00",-19.8867004163334,-43.9257309432927,"Collision","Nonfatal"
"1109",2011-02-05,"Saturday","18:15",-19.8909541489611,-43.9653374528014,"Collision","Nonfatal"
"1110",2011-02-05,"Saturday","18:30",-19.8117329718063,-43.9606427019842,"Collision","Nonfatal"
"1111",2011-02-05,"Saturday","18:40",-19.8435836294192,-43.9709200526824,"Collision","Nonfatal"
"1112",2011-02-05,"Saturday","19:00",-19.9339848280561,-43.9155891816529,"Running over","Nonfatal"
"1113",2011-02-05,"Saturday","20:00",-19.8117203290656,-43.9607837012707,"Running over","Nonfatal"
"1114",2011-02-05,"Saturday","20:00",-19.8774378450609,-43.93390827568,"Collision","Nonfatal"
"1115",2011-02-05,"Saturday","20:00",-19.8774378450609,-43.93390827568,"Collision","Nonfatal"
"1116",2011-02-05,"Saturday","20:00",-19.8774378450609,-43.93390827568,"Collision","Nonfatal"
"1117",2011-02-05,"Saturday","20:00",-19.8779054328709,-43.9269563264615,"Collision","Nonfatal"
"1118",2011-02-05,"Saturday","21:00",-19.9037937055616,-43.9514295790154,"Running over","Nonfatal"
"1119",2011-02-05,"Saturday","21:30",-19.7880312126863,-43.9825507972912,"Collision","Nonfatal"
"1120",2011-02-05,"Saturday","22:30",-19.9177717605253,-43.8928183022204,"Collision","Nonfatal"
"1121",2011-02-05,"Saturday","22:30",-19.9177717605253,-43.8928183022204,"Collision","Nonfatal"
"1122",2011-02-05,"Saturday","22:40",-19.8855445047106,-43.9118504016451,"Collision","Nonfatal"
"1123",2011-02-05,"Saturday","22:50",-19.8204748211344,-43.9906535986272,"Running over","Nonfatal"
"1124",2011-02-05,"Saturday","23:20",-19.9078978608516,-44.0178502818288,"Collision","Nonfatal"
"1125",2011-02-05,"Saturday","23:40",-19.9225220768648,-44.0081898490431,"Collision","Nonfatal"
"1126",2011-02-05,"Saturday","23:50",-19.9784850749856,-44.002707991623,"Collision","Nonfatal"
"1127",2011-02-05,"Saturday","23:50",-19.9784850749856,-44.002707991623,"Collision","Nonfatal"
"1128",2011-02-06,"Sunday","00:40",-19.9291151312191,-43.9746830262401,"Running over","Nonfatal"
"1129",2011-02-06,"Sunday","02:50",-19.9121116858712,-43.9391606094738,"Collision","Nonfatal"
"1130",2011-02-06,"Sunday","02:50",-19.9121116858712,-43.9391606094738,"Collision","Nonfatal"
"1131",2011-02-06,"Sunday","03:50",-19.8931693133282,-43.9219153183557,"Collision","Nonfatal"
"1132",2011-02-06,"Sunday","04:30",-19.9526577599648,-43.948378482565,"Collision","Nonfatal"
"1133",2011-02-06,"Sunday","07:30",-19.9836154310876,-44.0065557347309,"Collision","Nonfatal"
"1134",2011-02-06,"Sunday","07:30",-19.9836154310876,-44.0065557347309,"Collision","Nonfatal"
"1135",2011-02-06,"Sunday","10:30",-19.997731672761,-44.0062542449388,"Collision","Nonfatal"
"1136",2011-02-06,"Sunday","11:32",-19.8376127615607,-43.9297968955098,"Collision","Nonfatal"
"1137",2011-02-06,"Sunday","12:20",-19.8291567333818,-43.9621031855188,"Collision","Nonfatal"
"1138",2011-02-06,"Sunday","13:20",-19.9308402633833,-43.9843367606791,"Collision","Nonfatal"
"1139",2011-02-06,"Sunday","14:00",-19.840178325552,-43.935442374979,"Collision","Nonfatal"
"1140",2011-02-06,"Sunday","14:15",-19.8091237395546,-43.9394022826793,"Collision","Nonfatal"
"1141",2011-02-06,"Sunday","14:20",-19.9109618097811,-43.9249391136108,"Collision","Nonfatal"
"1142",2011-02-06,"Sunday","14:20",-19.9109618097811,-43.9249391136108,"Collision","Nonfatal"
"1143",2011-02-06,"Sunday","15:30",-19.9746230015281,-44.0217483828107,"Collision","Nonfatal"
"1144",2011-02-06,"Sunday","15:30",-19.9746230015281,-44.0217483828107,"Collision","Nonfatal"
"1145",2011-02-06,"Sunday","15:30",-19.8880311820031,-43.9674503864055,"Collision","Nonfatal"
"1146",2011-02-06,"Sunday","15:30",-19.8880311820031,-43.9674503864055,"Collision","Nonfatal"
"1147",2011-02-06,"Sunday","15:30",-19.9027241971678,-43.9185300459985,"Collision","Nonfatal"
"1148",2011-02-06,"Sunday","15:30",-19.9027241971678,-43.9185300459985,"Collision","Nonfatal"
"1149",2011-02-06,"Sunday","17:00",-19.9326360748779,-43.9680847116265,"Collision","Nonfatal"
"1150",2011-02-06,"Sunday","17:50",-19.8471667570479,-43.9198746868093,"Collision","Nonfatal"
"1151",2011-02-06,"Sunday","18:40",-19.9283707404077,-43.9080392344073,"Collision","Nonfatal"
"1152",2011-02-06,"Sunday","18:40",-19.9283707404077,-43.9080392344073,"Collision","Nonfatal"
"1153",2011-02-06,"Sunday","18:40",-19.9470094569204,-44.0009478131279,"Collision","Nonfatal"
"1154",2011-02-06,"Sunday","18:40",-19.8036514452613,-43.9862813296544,"Collision","Nonfatal"
"1155",2011-02-06,"Sunday","18:52",-19.8835159578718,-43.9504026687392,"Running over","Nonfatal"
"1156",2011-02-06,"Sunday","18:52",-19.8835159578718,-43.9504026687392,"Running over","Nonfatal"
"1157",2011-02-06,"Sunday","18:52",-19.8835159578718,-43.9504026687392,"Running over","Nonfatal"
"1158",2011-02-06,"Sunday","18:52",-19.8835159578718,-43.9504026687392,"Running over","Nonfatal"
"1159",2011-02-06,"Sunday","19:00",-19.9028625560745,-43.9447766495592,"Running over","Nonfatal"
"1160",2011-02-06,"Sunday","19:05",-19.8230110910126,-43.9538217116613,"Collision","Nonfatal"
"1161",2011-02-06,"Sunday","20:00",-19.8296285920118,-43.9411712449766,"Collision","Nonfatal"
"1162",2011-02-06,"Sunday","20:30",-19.9247543088932,-43.9977594702107,"Collision","Nonfatal"
"1163",2011-02-06,"Sunday","21:30",-19.8394903240407,-43.994106717472,"Collision","Nonfatal"
"1164",2011-02-06,"Sunday","23:00",-19.9005911011244,-43.9204072661246,"Collision","Nonfatal"
"1165",2011-02-06,"Sunday","23:00",-19.9005911011244,-43.9204072661246,"Collision","Nonfatal"
"1166",2011-02-06,"Sunday","23:30",-19.8529009064898,-43.9643367789322,"Collision","Nonfatal"
"1167",2011-02-07,"Monday","02:00",-19.9122567654658,-43.972536281082,"Collision","Nonfatal"
"1168",2011-02-07,"Monday","02:40",-19.912148200732,-43.9400717409981,"Collision","Nonfatal"
"1169",2011-02-07,"Monday","06:00",-19.8439247765899,-43.9450537893772,"Running over","Nonfatal"
"1170",2011-02-07,"Monday","06:25",-19.9389820183071,-43.9410085394352,"Collision","Nonfatal"
"1171",2011-02-07,"Monday","07:00",-19.9057778784644,-43.9567696368639,"Collision","Nonfatal"
"1172",2011-02-07,"Monday","08:25",-19.8733932075545,-43.9185983947115,"Collision","Nonfatal"
"1173",2011-02-07,"Monday","08:30",-19.9396314635741,-43.9342648914486,"Collision","Nonfatal"
"1174",2011-02-07,"Monday","08:30",-19.9396314635741,-43.9342648914486,"Collision","Nonfatal"
"1175",2011-02-07,"Monday","08:30",-19.9396314635741,-43.9342648914486,"Collision","Nonfatal"
"1176",2011-02-07,"Monday","08:50",-19.9229387727423,-43.9690045509922,"Collision","Nonfatal"
"1177",2011-02-07,"Monday","08:50",-19.9229387727423,-43.9690045509922,"Collision","Nonfatal"
"1178",2011-02-07,"Monday","09:00",-19.9254996800297,-43.9373428902854,"Running over","Nonfatal"
"1179",2011-02-07,"Monday","09:00",-19.9254996800297,-43.9373428902854,"Running over","Nonfatal"
"1180",2011-02-07,"Monday","09:00",-19.9254996800297,-43.9373428902854,"Running over","Nonfatal"
"1181",2011-02-07,"Monday","09:10",-19.9140507276205,-43.9361517624629,"Collision","Nonfatal"
"1182",2011-02-07,"Monday","10:50",-19.8798804553957,-44.0111690377439,"Running over","Nonfatal"
"1183",2011-02-07,"Monday","10:50",-19.9253585400392,-43.9428578247285,"Running over","Nonfatal"
"1184",2011-02-07,"Monday","11:00",-19.917696218565,-43.9531101395281,"Collision","Nonfatal"
"1185",2011-02-07,"Monday","11:00",-19.8843594491333,-43.9375773229157,"Collision","Nonfatal"
"1186",2011-02-07,"Monday","11:20",-19.8657647481418,-43.9030041770875,"Running over","Nonfatal"
"1187",2011-02-07,"Monday","11:30",-19.979882825062,-44.0491546275109,"Collision","Nonfatal"
"1188",2011-02-07,"Monday","12:30",-19.968171566164,-43.9640506587432,"Running over","Nonfatal"
"1189",2011-02-07,"Monday","12:30",-19.814662130796,-43.9456382771202,"Collision","Nonfatal"
"1190",2011-02-07,"Monday","12:45",-19.947663291968,-43.9689856303072,"Running over","Nonfatal"
"1191",2011-02-07,"Monday","12:50",-19.9229115746819,-43.9157875839799,"Running over","Nonfatal"
"1192",2011-02-07,"Monday","12:50",-19.9229115746819,-43.9157875839799,"Running over","Nonfatal"
"1193",2011-02-07,"Monday","12:52",-19.8008768704718,-43.9809837159408,"Collision","Nonfatal"
"1194",2011-02-07,"Monday","13:00",-19.8827165336302,-43.9378395748661,"Running over","Nonfatal"
"1195",2011-02-07,"Monday","13:00",-19.9749754705883,-44.0123374743515,"Collision","Nonfatal"
"1196",2011-02-07,"Monday","14:30",-19.9389820183071,-43.9410085394352,"Running over","Nonfatal"
"1197",2011-02-07,"Monday","14:30",-19.9389820183071,-43.9410085394352,"Running over","Nonfatal"
"1198",2011-02-07,"Monday","14:30",-19.9389820183071,-43.9410085394352,"Running over","Nonfatal"
"1199",2011-02-07,"Monday","14:40",-19.8459067392408,-43.9733861811309,"Collision","Nonfatal"
"1200",2011-02-07,"Monday","14:40",-19.8459067392408,-43.9733861811309,"Collision","Nonfatal"
"1201",2011-02-07,"Monday","15:00",-19.8044612000468,-43.9703804260679,"Collision","Nonfatal"
"1202",2011-02-07,"Monday","15:25",-19.9707197468603,-43.9514177468921,"Collision","Nonfatal"
"1203",2011-02-07,"Monday","16:00",-19.931910887774,-44.0177842360248,"Collision","Nonfatal"
"1204",2011-02-07,"Monday","16:00",-19.931910887774,-44.0177842360248,"Collision","Nonfatal"
"1205",2011-02-07,"Monday","16:00",-19.931910887774,-44.0177842360248,"Collision","Nonfatal"
"1206",2011-02-07,"Monday","17:00",-19.829858627396,-43.9590624539076,"Collision","Nonfatal"
"1207",2011-02-07,"Monday","17:10",-19.9292472587526,-43.977337890001,"Collision","Nonfatal"
"1208",2011-02-07,"Monday","17:20",-19.9141939729524,-43.9355983365294,"Running over","Nonfatal"
"1209",2011-02-07,"Monday","17:20",-19.925880671508,-43.9425330507775,"Running over","Nonfatal"
"1210",2011-02-07,"Monday","17:30",-19.8869574229121,-43.9302685397612,"Collision","Nonfatal"
"1211",2011-02-07,"Monday","17:30",-19.9425784858655,-43.9561583613714,"Running over","Nonfatal"
"1212",2011-02-07,"Monday","17:40",-19.9118703071532,-43.9292932237476,"Running over","Nonfatal"
"1213",2011-02-07,"Monday","17:48",-19.8187668485934,-43.9728872271368,"Running over","Nonfatal"
"1214",2011-02-07,"Monday","17:50",-19.8429669336007,-43.9881173544612,"Collision","Nonfatal"
"1215",2011-02-07,"Monday","17:50",-19.996081261327,-44.0497562356146,"Running over","Nonfatal"
"1216",2011-02-07,"Monday","18:00",-19.8971521309483,-43.9272738231746,"Collision","Nonfatal"
"1217",2011-02-07,"Monday","18:20",-19.921717105373,-43.9638828268257,"Collision","Nonfatal"
"1218",2011-02-07,"Monday","18:23",-19.9422687245384,-43.9877844768709,"Running over","Nonfatal"
"1219",2011-02-07,"Monday","18:30",-19.9019499056073,-43.9559790273105,"Collision","Nonfatal"
"1220",2011-02-07,"Monday","19:00",-19.8405900779963,-43.9351695878088,"Collision","Nonfatal"
"1221",2011-02-07,"Monday","19:20",-20.0186031318348,-44.0318204904772,"Collision","Nonfatal"
"1222",2011-02-07,"Monday","19:30",-19.8496627792127,-43.9956916590275,"Collision","Nonfatal"
"1223",2011-02-07,"Monday","20:00",-19.8984548001584,-43.9440899142351,"Collision","Nonfatal"
"1224",2011-02-07,"Monday","21:20",-19.7979878692202,-43.9869131824549,"Running over","Nonfatal"
"1225",2011-02-07,"Monday","21:40",-19.8365804549456,-43.9870020276055,"Collision","Nonfatal"
"1226",2011-02-07,"Monday","21:40",-19.8365804549456,-43.9870020276055,"Collision","Nonfatal"
"1227",2011-02-07,"Monday","22:00",-19.9190592195509,-43.9379932538696,"Running over","Nonfatal"
"1228",2011-02-07,"Monday","22:00",-19.8359743808991,-43.8907940771895,"Collision","Nonfatal"
"1229",2011-02-07,"Monday","23:15",-19.9451963464285,-43.9573547647677,"Collision","Nonfatal"
"1230",2011-02-08,"Tuesday","00:00",-19.9064186522856,-43.9240885594778,"Collision","Nonfatal"
"1231",2011-02-08,"Tuesday","00:00",-19.9064186522856,-43.9240885594778,"Collision","Nonfatal"
"1232",2011-02-08,"Tuesday","00:40",-19.7967310284866,-43.995339253343,"Collision","Nonfatal"
"1233",2011-02-08,"Tuesday","06:05",-19.8655967553032,-44.01548709052,"Collision","Nonfatal"
"1234",2011-02-08,"Tuesday","08:45",-19.9091577760903,-44.0031936579711,"Collision","Nonfatal"
"1235",2011-02-08,"Tuesday","09:05",-19.9279677510343,-43.9287349342347,"Collision","Nonfatal"
"1236",2011-02-08,"Tuesday","09:40",-19.9451070664715,-43.9316440527865,"Collision","Nonfatal"
"1237",2011-02-08,"Tuesday","09:40",-19.9451070664715,-43.9316440527865,"Collision","Nonfatal"
"1238",2011-02-08,"Tuesday","10:30",-19.9105629552133,-43.9600545458134,"Collision","Nonfatal"
"1239",2011-02-08,"Tuesday","10:30",-19.9105629552133,-43.9600545458134,"Collision","Nonfatal"
"1240",2011-02-08,"Tuesday","10:35",-19.9172385324536,-43.9529971721433,"Collision","Nonfatal"
"1241",2011-02-08,"Tuesday","12:30",-19.7986334784671,-43.9836037140474,"Collision","Nonfatal"
"1242",2011-02-08,"Tuesday","13:50",-19.914824812372,-43.9399507312755,"Collision","Nonfatal"
"1243",2011-02-08,"Tuesday","14:00",-19.9951460947908,-44.0058785765441,"Running over","Nonfatal"
"1244",2011-02-08,"Tuesday","14:00",-19.9143567794684,-43.9384074528284,"Collision","Nonfatal"
"1245",2011-02-08,"Tuesday","14:00",-19.9143567794684,-43.9384074528284,"Collision","Nonfatal"
"1246",2011-02-08,"Tuesday","14:10",-19.920056713366,-43.938048213827,"Running over","Nonfatal"
"1247",2011-02-08,"Tuesday","14:15",-19.9990307171013,-44.0408859666784,"Collision","Nonfatal"
"1248",2011-02-08,"Tuesday","14:15",-19.9583845099036,-43.987670258948,"Collision","Nonfatal"
"1249",2011-02-08,"Tuesday","15:40",-19.9215755739729,-43.9486408474473,"Collision","Nonfatal"
"1250",2011-02-08,"Tuesday","16:00",-19.9120795088927,-43.9650756597472,"Collision","Nonfatal"
"1251",2011-02-08,"Tuesday","16:20",-19.8886235393865,-43.9288184747627,"Collision","Nonfatal"
"1252",2011-02-08,"Tuesday","16:30",-19.9128604079809,-43.9488901880175,"Collision","Nonfatal"
"1253",2011-02-08,"Tuesday","16:30",-19.9128604079809,-43.9488901880175,"Collision","Nonfatal"
"1254",2011-02-08,"Tuesday","16:30",-19.9128604079809,-43.9488901880175,"Collision","Nonfatal"
"1255",2011-02-08,"Tuesday","16:30",-19.9215243137791,-43.9432412968797,"Collision","Nonfatal"
"1256",2011-02-08,"Tuesday","17:00",-19.8677796666493,-43.9556772359376,"Collision","Nonfatal"
"1257",2011-02-08,"Tuesday","17:00",-19.8301835194148,-43.961926747796,"Collision","Nonfatal"
"1258",2011-02-08,"Tuesday","17:20",-19.8721737824479,-43.9888314461391,"Running over","Nonfatal"
"1259",2011-02-08,"Tuesday","17:30",-19.9240159987123,-43.9436726245636,"Collision","Nonfatal"
"1260",2011-02-08,"Tuesday","17:30",-19.9240159987123,-43.9436726245636,"Collision","Nonfatal"
"1261",2011-02-08,"Tuesday","17:30",-19.9240159987123,-43.9436726245636,"Collision","Nonfatal"
"1262",2011-02-08,"Tuesday","17:40",-19.8496269941164,-43.9329501007893,"Collision","Nonfatal"
"1263",2011-02-08,"Tuesday","17:45",-19.9193145021375,-43.9466249772091,"Running over","Nonfatal"
"1264",2011-02-08,"Tuesday","18:30",-19.9699307928449,-43.9796425695914,"Collision","Nonfatal"
"1265",2011-02-08,"Tuesday","18:30",-19.816804975167,-43.9829054003399,"Collision","Nonfatal"
"1266",2011-02-08,"Tuesday","18:45",-19.8625361995892,-43.8953880964103,"Running over","Nonfatal"
"1267",2011-02-08,"Tuesday","18:55",-19.9084530987126,-43.998596144601,"Running over","Nonfatal"
"1268",2011-02-08,"Tuesday","18:55",-19.9166566596425,-43.972658521773,"Collision","Nonfatal"
"1269",2011-02-08,"Tuesday","18:55",-19.9166566596425,-43.972658521773,"Collision","Nonfatal"
"1270",2011-02-08,"Tuesday","20:10",-19.9481011244208,-43.9338314801336,"Running over","Nonfatal"
"1271",2011-02-08,"Tuesday","20:10",-19.9481011244208,-43.9338314801336,"Running over","Nonfatal"
"1272",2011-02-08,"Tuesday","21:09",-19.8716323567188,-44.0152356024379,"Collision","Nonfatal"
"1273",2011-02-08,"Tuesday","21:18",-19.8978206969644,-43.9113134640816,"Collision","Nonfatal"
"1274",2011-02-08,"Tuesday","21:30",-19.8519469084204,-43.9342219711493,"Running over","Nonfatal"
"1275",2011-02-08,"Tuesday","22:30",-19.9015938749697,-43.9319666700615,"Collision","Nonfatal"
"1276",2011-02-08,"Tuesday","22:30",-19.9015938749697,-43.9319666700615,"Collision","Nonfatal"
"1277",2011-02-09,"Wednesday","05:30",-19.915557284094,-43.9047280563485,"Collision","Nonfatal"
"1278",2011-02-09,"Wednesday","05:30",-19.915557284094,-43.9047280563485,"Collision","Nonfatal"
"1279",2011-02-09,"Wednesday","05:30",-19.915557284094,-43.9047280563485,"Collision","Nonfatal"
"1280",2011-02-09,"Wednesday","06:50",-19.939090309575,-43.9444472676971,"Running over","Nonfatal"
"1281",2011-02-09,"Wednesday","07:00",-19.9760311503118,-43.9734510089021,"Collision","Nonfatal"
"1282",2011-02-09,"Wednesday","07:00",-19.8639946208653,-43.9175926872809,"Collision","Nonfatal"
"1283",2011-02-09,"Wednesday","07:20",-19.8625465112581,-43.9576269940349,"Collision","Nonfatal"
"1284",2011-02-09,"Wednesday","07:30",-19.9183041345998,-43.9384652742049,"Collision","Nonfatal"
"1285",2011-02-09,"Wednesday","07:50",-19.9288930452386,-43.921394154134,"Collision","Nonfatal"
"1286",2011-02-09,"Wednesday","07:50",-19.936086112626,-43.948476550254,"Collision","Nonfatal"
"1287",2011-02-09,"Wednesday","07:50",-19.936086112626,-43.948476550254,"Collision","Nonfatal"
"1288",2011-02-09,"Wednesday","07:50",-19.936086112626,-43.948476550254,"Collision","Nonfatal"
"1289",2011-02-09,"Wednesday","07:55",-19.9216488308642,-43.9363940478177,"Collision","Nonfatal"
"1290",2011-02-09,"Wednesday","08:27",-19.8897184549034,-43.9356699011005,"Collision","Nonfatal"
"1291",2011-02-09,"Wednesday","08:40",-19.8891077038781,-43.9356186768946,"Collision","Nonfatal"
"1292",2011-02-09,"Wednesday","09:00",-19.8283917029923,-43.9637399466521,"Collision","Nonfatal"
"1293",2011-02-09,"Wednesday","09:45",-19.9041862573882,-43.9344657444575,"Collision","Nonfatal"
"1294",2011-02-09,"Wednesday","10:30",-19.8733061185962,-43.9535631475851,"Collision","Nonfatal"
"1295",2011-02-09,"Wednesday","11:20",-19.8971408417566,-43.9476439681157,"Collision","Nonfatal"
"1296",2011-02-09,"Wednesday","11:30",-19.9139260995803,-43.9038765364005,"Collision","Nonfatal"
"1297",2011-02-09,"Wednesday","13:30",-19.8971572292508,-43.9026798344231,"Collision","Nonfatal"
"1298",2011-02-09,"Wednesday","13:45",-19.9252974121793,-43.9433209312007,"Collision","Nonfatal"
"1299",2011-02-09,"Wednesday","14:15",-19.9291834739625,-43.9584815762543,"Collision","Nonfatal"
"1300",2011-02-09,"Wednesday","14:20",-19.9333197310979,-43.9271707226611,"Running over","Nonfatal"
"1301",2011-02-09,"Wednesday","14:50",-19.8624075534055,-43.9287988382498,"Running over","Nonfatal"
"1302",2011-02-09,"Wednesday","15:00",-19.8427550644146,-43.9884393573536,"Collision","Nonfatal"
"1303",2011-02-09,"Wednesday","15:15",-19.9182567879012,-43.9384954928669,"Running over","Nonfatal"
"1304",2011-02-09,"Wednesday","15:30",-19.9430761155456,-43.9336380922234,"Collision","Nonfatal"
"1305",2011-02-09,"Wednesday","16:05",-19.9287261844341,-43.9301132665348,"Collision","Nonfatal"
"1306",2011-02-09,"Wednesday","16:40",-19.9559879901613,-43.9573385505461,"Collision","Nonfatal"
"1307",2011-02-09,"Wednesday","16:45",-19.8925315362014,-43.9434095399491,"Collision","Nonfatal"
"1308",2011-02-09,"Wednesday","17:00",-19.9156199732043,-43.940137646828,"Running over","Nonfatal"
"1309",2011-02-09,"Wednesday","17:00",-19.8604278891492,-43.9372877300646,"Collision","Nonfatal"
"1310",2011-02-09,"Wednesday","17:35",-19.9309959837505,-43.9305754165704,"Collision","Nonfatal"
"1311",2011-02-09,"Wednesday","17:40",-19.8044612000468,-43.9703804260679,"Collision","Nonfatal"
"1312",2011-02-09,"Wednesday","19:15",-19.9455835092124,-43.9343208878332,"Running over","Nonfatal"
"1313",2011-02-09,"Wednesday","19:40",-19.8560096002537,-43.912307007497,"Collision","Nonfatal"
"1314",2011-02-09,"Wednesday","22:00",-19.9201670950334,-43.9408296989788,"Collision","Nonfatal"
